is_product_purchased,id,location_id,income_id,housing_id
Y,10083,3,10083,10083
Y,10084,3,10084,10084
N,10085,2,10085,10085
N,10086,4,10086,10086
Y,10087,4,10087,10087
N,10088,2,10088,10088
N,10089,2,10089,10089
N,10090,1,10090,10090
N,10091,3,10091,10091
N,10092,4,10092,10092
Y,10093,2,10093,10093
Y,10094,3,10094,10094
N,10095,3,10095,10095
N,10096,3,10096,10096
Y,10097,3,10097,10097
Y,10098,1,10098,10098
N,10099,1,10099,10099
Y,10100,4,10100,10100
Y,10101,2,10101,10101
Y,10102,3,10102,10102
N,10103,1,10103,10103
N,10104,2,10104,10104
Y,10105,1,10105,10105
N,10106,1,10106,10106
Y,10107,1,10107,10107
N,10108,4,10108,10108
N,10109,3,10109,10109
Y,10110,3,10110,10110
Y,10111,4,10111,10111
N,10112,4,10112,10112
N,10113,4,10113,10113
Y,10114,2,10114,10114
Y,10115,4,10115,10115
N,10116,3,10116,10116
Y,10117,3,10117,10117
Y,10118,1,10118,10118
N,10119,2,10119,10119
Y,10120,3,10120,10120
N,10121,4,10121,10121
N,10122,3,10122,10122
Y,10123,2,10123,10123
Y,10124,1,10124,10124
Y,10125,2,10125,10125
N,10126,1,10126,10126
N,10127,4,10127,10127
N,10128,4,10128,10128
N,10129,2,10129,10129
Y,10130,2,10130,10130
N,10131,4,10131,10131
Y,10132,2,10132,10132
N,10133,3,10133,10133
N,10134,1,10134,10134
Y,10135,1,10135,10135
N,10136,4,10136,10136
N,10137,2,10137,10137
N,10138,2,10138,10138
N,10139,3,10139,10139
N,10140,1,10140,10140
N,10141,3,10141,10141
Y,10142,3,10142,10142
N,10143,1,10143,10143
N,10144,3,10144,10144
N,10145,1,10145,10145
Y,10146,2,10146,10146
Y,10147,3,10147,10147
N,10148,4,10148,10148
Y,10149,3,10149,10149
Y,10150,3,10150,10150
Y,10151,4,10151,10151
Y,10152,4,10152,10152
N,10153,4,10153,10153
N,10154,2,10154,10154
N,10155,2,10155,10155
Y,10156,3,10156,10156
Y,10157,3,10157,10157
Y,10158,4,10158,10158
Y,10159,4,10159,10159
Y,10160,2,10160,10160
Y,10161,3,10161,10161
Y,10162,3,10162,10162
Y,10163,2,10163,10163
Y,10164,3,10164,10164
N,10165,3,10165,10165
Y,10166,4,10166,10166
N,10167,2,10167,10167
Y,10168,2,10168,10168
Y,10169,1,10169,10169
Y,10170,3,10170,10170
Y,10171,1,10171,10171
Y,10172,4,10172,10172
Y,10173,4,10173,10173
Y,10174,3,10174,10174
Y,10175,3,10175,10175
Y,10176,3,10176,10176
Y,10177,4,10177,10177
N,10178,3,10178,10178
Y,10179,3,10179,10179
Y,10180,3,10180,10180
Y,10181,3,10181,10181
Y,10182,4,10182,10182
Y,10183,3,10183,10183
Y,10184,3,10184,10184
N,10185,3,10185,10185
Y,10186,3,10186,10186
N,10187,2,10187,10187
Y,10188,2,10188,10188
N,10189,4,10189,10189
Y,10190,3,10190,10190
Y,10191,1,10191,10191
Y,10192,5,10192,10192
Y,10193,3,10193,10193
Y,10194,3,10194,10194
N,10195,2,10195,10195
Y,10196,3,10196,10196
Y,10197,3,10197,10197
N,10198,3,10198,10198
N,10199,3,10199,10199
Y,10200,3,10200,10200
Y,10201,2,10201,10201
Y,10202,5,10202,10202
N,10203,4,10203,10203
Y,10204,2,10204,10204
N,10205,3,10205,10205
Y,10206,3,10206,10206
Y,10207,3,10207,10207
Y,10208,3,10208,10208
Y,10209,2,10209,10209
Y,10210,1,10210,10210
N,10211,3,10211,10211
Y,10212,3,10212,10212
Y,10213,3,10213,10213
Y,10214,2,10214,10214
Y,10215,3,10215,10215
Y,10216,4,10216,10216
Y,10217,3,10217,10217
Y,10218,2,10218,10218
N,10219,3,10219,10219
N,10220,3,10220,10220
N,10221,3,10221,10221
Y,10222,2,10222,10222
Y,10223,3,10223,10223
Y,10224,1,10224,10224
Y,10225,4,10225,10225
N,10226,1,10226,10226
N,10227,2,10227,10227
Y,10228,3,10228,10228
Y,10229,3,10229,10229
Y,10230,3,10230,10230
Y,10231,3,10231,10231
Y,10232,3,10232,10232
Y,10233,4,10233,10233
Y,10234,2,10234,10234
N,10235,4,10235,10235
Y,10236,4,10236,10236
N,10237,1,10237,10237
N,10238,5,10238,10238
Y,10239,3,10239,10239
Y,10240,1,10240,10240
N,10241,4,10241,10241
N,10242,3,10242,10242
Y,10243,1,10243,10243
Y,10244,4,10244,10244
N,10245,2,10245,10245
N,10246,5,10246,10246
N,10247,2,10247,10247
N,10248,3,10248,10248
Y,10249,4,10249,10249
N,10250,4,10250,10250
Y,10251,2,10251,10251
Y,10252,2,10252,10252
Y,10253,1,10253,10253
Y,10254,3,10254,10254
Y,10255,4,10255,10255
Y,10256,3,10256,10256
Y,10257,3,10257,10257
N,10258,3,10258,10258
Y,10259,2,10259,10259
N,10260,2,10260,10260
Y,10261,3,10261,10261
Y,10262,3,10262,10262
Y,10263,3,10263,10263
Y,10264,3,10264,10264
N,10265,3,10265,10265
Y,10266,4,10266,10266
N,10267,1,10267,10267
N,10268,4,10268,10268
Y,10269,3,10269,10269
Y,10270,4,10270,10270
N,10271,3,10271,10271
Y,10272,3,10272,10272
Y,10273,3,10273,10273
Y,10274,1,10274,10274
N,10275,4,10275,10275
Y,10276,3,10276,10276
Y,10277,3,10277,10277
Y,10278,3,10278,10278
N,10279,3,10279,10279
Y,10280,2,10280,10280
Y,10281,3,10281,10281
N,10282,3,10282,10282
N,10283,2,10283,10283
Y,10284,3,10284,10284
N,10285,4,10285,10285
Y,10286,4,10286,10286
Y,10287,2,10287,10287
N,10288,3,10288,10288
N,10289,2,10289,10289
Y,10290,4,10290,10290
Y,10291,3,10291,10291
Y,10292,4,10292,10292
N,10293,4,10293,10293
Y,10294,2,10294,10294
Y,10295,3,10295,10295
Y,10296,2,10296,10296
Y,10297,3,10297,10297
Y,10298,2,10298,10298
N,10299,4,10299,10299
Y,10300,3,10300,10300
Y,10301,3,10301,10301
Y,10302,4,10302,10302
Y,10303,3,10303,10303
N,10304,3,10304,10304
Y,10305,3,10305,10305
N,10306,1,10306,10306
Y,10307,3,10307,10307
Y,10308,4,10308,10308
Y,10309,1,10309,10309
N,10310,3,10310,10310
N,10311,4,10311,10311
N,10312,3,10312,10312
Y,10313,4,10313,10313
Y,10314,1,10314,10314
N,10315,3,10315,10315
Y,10316,1,10316,10316
N,10317,2,10317,10317
Y,10318,4,10318,10318
Y,10319,3,10319,10319
N,10320,4,10320,10320
Y,10321,2,10321,10321
Y,10322,1,10322,10322
Y,10323,4,10323,10323
Y,10324,3,10324,10324
Y,10325,3,10325,10325
Y,10326,3,10326,10326
Y,10327,2,10327,10327
Y,10328,3,10328,10328
Y,10329,3,10329,10329
N,10330,4,10330,10330
Y,10331,2,10331,10331
Y,10332,3,10332,10332
N,10333,3,10333,10333
N,10334,1,10334,10334
N,10335,3,10335,10335
Y,10336,3,10336,10336
Y,10337,3,10337,10337
N,10338,1,10338,10338
Y,10339,3,10339,10339
N,10340,1,10340,10340
Y,10341,3,10341,10341
Y,10342,2,10342,10342
Y,10343,3,10343,10343
N,10344,2,10344,10344
Y,10345,3,10345,10345
Y,10346,3,10346,10346
Y,10347,2,10347,10347
N,10348,3,10348,10348
N,10349,1,10349,10349
N,10350,3,10350,10350
Y,10351,1,10351,10351
N,10352,4,10352,10352
N,10353,4,10353,10353
N,10354,2,10354,10354
Y,10355,3,10355,10355
Y,10356,2,10356,10356
Y,10357,1,10357,10357
Y,10358,4,10358,10358
N,10359,4,10359,10359
Y,10360,2,10360,10360
N,10361,3,10361,10361
Y,10362,2,10362,10362
N,10363,3,10363,10363
Y,10364,1,10364,10364
Y,10365,4,10365,10365
Y,10366,3,10366,10366
Y,10367,3,10367,10367
Y,10368,3,10368,10368
N,10369,1,10369,10369
N,10370,4,10370,10370
Y,10371,5,10371,10371
Y,10372,2,10372,10372
N,10373,3,10373,10373
Y,10374,1,10374,10374
Y,10375,2,10375,10375
N,10376,4,10376,10376
N,10377,4,10377,10377
Y,10378,3,10378,10378
Y,10379,3,10379,10379
Y,10380,1,10380,10380
N,10381,3,10381,10381
Y,10382,3,10382,10382
Y,10383,3,10383,10383
Y,10384,4,10384,10384
Y,10385,3,10385,10385
Y,10386,2,10386,10386
Y,10387,4,10387,10387
N,10388,2,10388,10388
Y,10389,4,10389,10389
Y,10390,3,10390,10390
Y,10391,3,10391,10391
Y,10392,3,10392,10392
N,10393,3,10393,10393
Y,10394,4,10394,10394
Y,10395,3,10395,10395
N,10396,1,10396,10396
Y,10397,3,10397,10397
N,10398,1,10398,10398
N,10399,2,10399,10399
Y,10400,2,10400,10400
Y,10401,3,10401,10401
Y,10402,3,10402,10402
Y,10403,2,10403,10403
N,10404,3,10404,10404
Y,10405,4,10405,10405
Y,10406,4,10406,10406
Y,10407,2,10407,10407
Y,10408,1,10408,10408
N,10409,4,10409,10409
Y,10410,3,10410,10410
Y,10411,3,10411,10411
Y,10412,3,10412,10412
Y,10413,3,10413,10413
Y,10414,2,10414,10414
Y,10415,2,10415,10415
Y,10416,1,10416,10416
Y,10417,4,10417,10417
Y,10418,2,10418,10418
Y,10419,3,10419,10419
Y,10420,3,10420,10420
Y,10421,4,10421,10421
Y,10422,4,10422,10422
Y,10423,2,10423,10423
Y,10424,3,10424,10424
Y,10425,3,10425,10425
N,10426,3,10426,10426
Y,10427,3,10427,10427
N,10428,2,10428,10428
N,10429,3,10429,10429
N,10430,3,10430,10430
N,10431,3,10431,10431
Y,10432,3,10432,10432
Y,10433,2,10433,10433
N,10434,3,10434,10434
Y,10435,1,10435,10435
N,10436,3,10436,10436
Y,10437,4,10437,10437
Y,10438,4,10438,10438
Y,10439,3,10439,10439
Y,10440,2,10440,10440
N,10441,3,10441,10441
Y,10442,2,10442,10442
Y,10443,3,10443,10443
N,10444,3,10444,10444
Y,10445,1,10445,10445
Y,10446,3,10446,10446
N,10447,2,10447,10447
N,10448,1,10448,10448
Y,10449,4,10449,10449
N,10450,2,10450,10450
Y,10451,2,10451,10451
N,10452,4,10452,10452
Y,10453,2,10453,10453
Y,10454,2,10454,10454
Y,10455,2,10455,10455
Y,10456,2,10456,10456
N,10457,2,10457,10457
N,10458,1,10458,10458
Y,10459,3,10459,10459
N,10460,3,10460,10460
Y,10461,3,10461,10461
Y,10462,1,10462,10462
Y,10463,4,10463,10463
Y,10464,1,10464,10464
Y,10465,3,10465,10465
N,10466,4,10466,10466
Y,10467,2,10467,10467
N,10468,3,10468,10468
Y,10469,3,10469,10469
Y,10470,1,10470,10470
Y,10471,2,10471,10471
N,10472,2,10472,10472
Y,10473,3,10473,10473
Y,10474,4,10474,10474
Y,10475,2,10475,10475
N,10476,4,10476,10476
N,10477,3,10477,10477
N,10478,3,10478,10478
Y,10479,2,10479,10479
Y,10480,2,10480,10480
Y,10481,3,10481,10481
Y,10482,3,10482,10482
N,10483,3,10483,10483
Y,10484,1,10484,10484
Y,10485,3,10485,10485
Y,10486,3,10486,10486
Y,10487,2,10487,10487
Y,10488,3,10488,10488
Y,10489,3,10489,10489
Y,10490,1,10490,10490
N,10491,4,10491,10491
N,10492,1,10492,10492
Y,10493,4,10493,10493
N,10494,2,10494,10494
Y,10495,2,10495,10495
N,10496,2,10496,10496
N,10497,3,10497,10497
Y,10498,3,10498,10498
Y,10499,1,10499,10499
Y,10500,1,10500,10500
Y,10501,2,10501,10501
N,10502,3,10502,10502
Y,10503,4,10503,10503
N,10504,1,10504,10504
Y,10505,4,10505,10505
Y,10506,3,10506,10506
N,10507,2,10507,10507
Y,10508,4,10508,10508
N,10509,2,10509,10509
N,10510,3,10510,10510
Y,10511,3,10511,10511
Y,10512,3,10512,10512
Y,10513,2,10513,10513
N,10514,3,10514,10514
N,10515,3,10515,10515
Y,10516,3,10516,10516
N,10517,3,10517,10517
Y,10518,2,10518,10518
N,10519,3,10519,10519
Y,10520,3,10520,10520
Y,10521,4,10521,10521
Y,10522,2,10522,10522
Y,10523,2,10523,10523
N,10524,4,10524,10524
Y,10525,2,10525,10525
Y,10526,3,10526,10526
Y,10527,3,10527,10527
N,10528,2,10528,10528
N,10529,4,10529,10529
Y,10530,3,10530,10530
Y,10531,1,10531,10531
Y,10532,4,10532,10532
Y,10533,3,10533,10533
Y,10534,3,10534,10534
N,10535,3,10535,10535
Y,10536,3,10536,10536
N,10537,3,10537,10537
Y,10538,4,10538,10538
Y,10539,1,10539,10539
Y,10540,2,10540,10540
Y,10541,4,10541,10541
N,10542,4,10542,10542
Y,10543,3,10543,10543
Y,10544,1,10544,10544
Y,10545,4,10545,10545
Y,10546,4,10546,10546
Y,10547,4,10547,10547
Y,10548,3,10548,10548
Y,10549,2,10549,10549
Y,10550,4,10550,10550
Y,10551,3,10551,10551
N,10552,4,10552,10552
N,10553,3,10553,10553
Y,10554,3,10554,10554
N,10555,3,10555,10555
Y,10556,4,10556,10556
Y,10557,2,10557,10557
Y,10558,3,10558,10558
N,10559,3,10559,10559
Y,10560,2,10560,10560
N,10561,2,10561,10561
Y,10562,3,10562,10562
N,10563,3,10563,10563
Y,10564,1,10564,10564
N,10565,4,10565,10565
Y,10566,2,10566,10566
Y,10567,3,10567,10567
Y,10568,4,10568,10568
Y,10569,4,10569,10569
N,10570,4,10570,10570
Y,10571,4,10571,10571
Y,10572,2,10572,10572
N,10573,2,10573,10573
Y,10574,1,10574,10574
Y,10575,4,10575,10575
Y,10576,1,10576,10576
Y,10577,4,10577,10577
Y,10578,3,10578,10578
N,10579,3,10579,10579
Y,10580,4,10580,10580
Y,10581,4,10581,10581
Y,10582,2,10582,10582
Y,10583,4,10583,10583
Y,10584,3,10584,10584
Y,10585,2,10585,10585
N,10586,3,10586,10586
N,10587,3,10587,10587
N,10588,4,10588,10588
Y,10589,4,10589,10589
Y,10590,4,10590,10590
N,10591,3,10591,10591
N,10592,2,10592,10592
Y,10593,1,10593,10593
Y,10594,3,10594,10594
Y,10595,3,10595,10595
Y,10596,3,10596,10596
N,10597,4,10597,10597
Y,10598,4,10598,10598
Y,10599,3,10599,10599
N,10600,3,10600,10600
N,10601,3,10601,10601
N,10602,3,10602,10602
Y,10603,2,10603,10603
Y,10604,3,10604,10604
N,10605,3,10605,10605
Y,10606,3,10606,10606
Y,10607,4,10607,10607
Y,10608,1,10608,10608
Y,10609,1,10609,10609
Y,10610,3,10610,10610
Y,10611,3,10611,10611
Y,10612,3,10612,10612
Y,10613,3,10613,10613
N,10614,4,10614,10614
Y,10615,1,10615,10615
Y,10616,3,10616,10616
Y,10617,4,10617,10617
N,10618,3,10618,10618
Y,10619,1,10619,10619
Y,10620,3,10620,10620
N,10621,3,10621,10621
N,10622,4,10622,10622
Y,10623,3,10623,10623
N,10624,1,10624,10624
Y,10625,3,10625,10625
Y,10626,3,10626,10626
Y,10627,2,10627,10627
Y,10628,4,10628,10628
N,10629,3,10629,10629
N,10630,2,10630,10630
Y,10631,2,10631,10631
N,10632,4,10632,10632
N,10633,2,10633,10633
N,10634,3,10634,10634
Y,10635,2,10635,10635
Y,10636,4,10636,10636
Y,10637,1,10637,10637
N,10638,1,10638,10638
N,10639,3,10639,10639
Y,10640,3,10640,10640
Y,10641,3,10641,10641
Y,10642,4,10642,10642
N,10643,3,10643,10643
N,10644,2,10644,10644
Y,10645,3,10645,10645
Y,10646,3,10646,10646
Y,10647,3,10647,10647
Y,10648,5,10648,10648
Y,10649,3,10649,10649
Y,10650,4,10650,10650
Y,10651,3,10651,10651
N,10652,2,10652,10652
Y,10653,3,10653,10653
N,10654,2,10654,10654
Y,10655,1,10655,10655
Y,10656,3,10656,10656
Y,10657,3,10657,10657
Y,10658,2,10658,10658
N,10659,2,10659,10659
Y,10660,2,10660,10660
N,10661,3,10661,10661
Y,10662,3,10662,10662
N,10663,4,10663,10663
Y,10664,3,10664,10664
N,10665,2,10665,10665
N,10666,3,10666,10666
Y,10667,3,10667,10667
Y,10668,2,10668,10668
Y,10669,3,10669,10669
Y,10670,3,10670,10670
Y,10671,4,10671,10671
Y,10672,4,10672,10672
Y,10673,2,10673,10673
N,10674,2,10674,10674
Y,10675,1,10675,10675
Y,10676,3,10676,10676
N,10677,1,10677,10677
Y,10678,1,10678,10678
Y,10679,4,10679,10679
Y,10680,4,10680,10680
Y,10681,2,10681,10681
N,10682,2,10682,10682
Y,10683,3,10683,10683
Y,10684,3,10684,10684
Y,10685,2,10685,10685
Y,10686,3,10686,10686
Y,10687,3,10687,10687
N,10688,2,10688,10688
Y,10689,2,10689,10689
Y,10690,4,10690,10690
N,10691,2,10691,10691
Y,10692,4,10692,10692
N,10693,3,10693,10693
Y,10694,3,10694,10694
N,10695,3,10695,10695
Y,10696,2,10696,10696
Y,10697,1,10697,10697
Y,10698,4,10698,10698
Y,10699,2,10699,10699
N,10700,3,10700,10700
Y,10701,2,10701,10701
N,10702,3,10702,10702
N,10703,3,10703,10703
N,10704,1,10704,10704
Y,10705,2,10705,10705
Y,10706,3,10706,10706
Y,10707,3,10707,10707
Y,10708,3,10708,10708
Y,10709,4,10709,10709
N,10710,4,10710,10710
N,10711,3,10711,10711
Y,10712,2,10712,10712
Y,10713,3,10713,10713
Y,10714,3,10714,10714
Y,10715,4,10715,10715
N,10716,2,10716,10716
N,10717,2,10717,10717
Y,10718,4,10718,10718
N,10719,4,10719,10719
Y,10720,4,10720,10720
Y,10721,3,10721,10721
Y,10722,4,10722,10722
N,10723,3,10723,10723
Y,10724,3,10724,10724
Y,10725,3,10725,10725
Y,10726,3,10726,10726
N,10727,3,10727,10727
N,10728,4,10728,10728
N,10729,4,10729,10729
Y,10730,3,10730,10730
Y,10731,4,10731,10731
Y,10732,4,10732,10732
Y,10733,1,10733,10733
Y,10734,3,10734,10734
Y,10735,3,10735,10735
N,10736,1,10736,10736
N,10737,3,10737,10737
Y,10738,4,10738,10738
Y,10739,3,10739,10739
Y,10740,3,10740,10740
Y,10741,3,10741,10741
N,10742,3,10742,10742
Y,10743,4,10743,10743
Y,10744,4,10744,10744
N,10745,4,10745,10745
Y,10746,3,10746,10746
Y,10747,3,10747,10747
Y,10748,3,10748,10748
N,10749,3,10749,10749
Y,10750,4,10750,10750
N,10751,3,10751,10751
Y,10752,4,10752,10752
N,10753,3,10753,10753
Y,10754,4,10754,10754
Y,10755,3,10755,10755
N,10756,1,10756,10756
Y,10757,3,10757,10757
Y,10758,3,10758,10758
Y,10759,4,10759,10759
Y,10760,5,10760,10760
Y,10761,2,10761,10761
N,10762,1,10762,10762
Y,10763,2,10763,10763
Y,10764,3,10764,10764
N,10765,1,10765,10765
Y,10766,2,10766,10766
Y,10767,3,10767,10767
Y,10768,2,10768,10768
N,10769,4,10769,10769
Y,10770,3,10770,10770
Y,10771,2,10771,10771
N,10772,2,10772,10772
Y,10773,4,10773,10773
Y,10774,3,10774,10774
Y,10775,4,10775,10775
Y,10776,1,10776,10776
N,10777,1,10777,10777
N,10778,3,10778,10778
Y,10779,3,10779,10779
Y,10780,2,10780,10780
Y,10781,2,10781,10781
Y,10782,4,10782,10782
N,10783,3,10783,10783
Y,10784,2,10784,10784
N,10785,4,10785,10785
Y,10786,4,10786,10786
Y,10787,4,10787,10787
N,10788,2,10788,10788
Y,10789,2,10789,10789
Y,10790,4,10790,10790
N,10791,1,10791,10791
Y,10792,2,10792,10792
N,10793,4,10793,10793
N,10794,3,10794,10794
N,10795,3,10795,10795
Y,10796,1,10796,10796
N,10797,2,10797,10797
N,10798,3,10798,10798
Y,10799,2,10799,10799
N,10800,2,10800,10800
Y,10801,4,10801,10801
Y,10802,3,10802,10802
Y,10803,2,10803,10803
Y,10804,3,10804,10804
N,10805,2,10805,10805
N,10806,2,10806,10806
Y,10807,3,10807,10807
N,10808,4,10808,10808
N,10809,4,10809,10809
N,10810,2,10810,10810
Y,10811,4,10811,10811
N,10812,1,10812,10812
N,10813,1,10813,10813
N,10814,2,10814,10814
Y,10815,1,10815,10815
N,10816,4,10816,10816
Y,10817,2,10817,10817
Y,10818,2,10818,10818
Y,10819,4,10819,10819
Y,10820,2,10820,10820
N,10821,4,10821,10821
Y,10822,3,10822,10822
Y,10823,4,10823,10823
N,10824,3,10824,10824
Y,10825,2,10825,10825
Y,10826,3,10826,10826
N,10827,2,10827,10827
Y,10828,2,10828,10828
Y,10829,2,10829,10829
Y,10830,3,10830,10830
Y,10831,4,10831,10831
N,10832,4,10832,10832
Y,10833,2,10833,10833
Y,10834,3,10834,10834
Y,10835,3,10835,10835
Y,10836,4,10836,10836
Y,10837,4,10837,10837
N,10838,1,10838,10838
N,10839,3,10839,10839
N,10840,3,10840,10840
Y,10841,2,10841,10841
Y,10842,3,10842,10842
N,10843,3,10843,10843
Y,10844,2,10844,10844
Y,10845,4,10845,10845
Y,10846,1,10846,10846
Y,10847,4,10847,10847
N,10848,4,10848,10848
N,10849,2,10849,10849
Y,10850,3,10850,10850
Y,10851,2,10851,10851
Y,10852,4,10852,10852
N,10853,1,10853,10853
N,10854,3,10854,10854
Y,10855,4,10855,10855
Y,10856,3,10856,10856
N,10857,3,10857,10857
N,10858,3,10858,10858
N,10859,4,10859,10859
Y,10860,2,10860,10860
Y,10861,4,10861,10861
Y,10862,4,10862,10862
N,10863,3,10863,10863
N,10864,4,10864,10864
Y,10865,3,10865,10865
N,10866,3,10866,10866
Y,10867,4,10867,10867
Y,10868,4,10868,10868
Y,10869,4,10869,10869
Y,10870,3,10870,10870
Y,10871,2,10871,10871
Y,10872,1,10872,10872
Y,10873,2,10873,10873
N,10874,2,10874,10874
Y,10875,3,10875,10875
N,10876,2,10876,10876
N,10877,2,10877,10877
Y,10878,1,10878,10878
N,10879,2,10879,10879
N,10880,3,10880,10880
N,10881,1,10881,10881
N,10882,3,10882,10882
N,10883,3,10883,10883
Y,10884,3,10884,10884
N,10885,2,10885,10885
Y,10886,3,10886,10886
N,10887,4,10887,10887
N,10888,2,10888,10888
Y,10889,2,10889,10889
Y,10890,3,10890,10890
N,10891,2,10891,10891
Y,10892,4,10892,10892
N,10893,2,10893,10893
Y,10894,1,10894,10894
N,10895,1,10895,10895
Y,10896,5,10896,10896
Y,10897,3,10897,10897
Y,10898,3,10898,10898
Y,10899,2,10899,10899
N,10900,3,10900,10900
Y,10901,2,10901,10901
N,10902,2,10902,10902
N,10903,3,10903,10903
Y,10904,4,10904,10904
N,10905,3,10905,10905
Y,10906,2,10906,10906
Y,10907,1,10907,10907
Y,10908,3,10908,10908
N,10909,2,10909,10909
Y,10910,2,10910,10910
N,10911,3,10911,10911
Y,10912,1,10912,10912
Y,10913,3,10913,10913
N,10914,3,10914,10914
N,10915,1,10915,10915
N,10916,4,10916,10916
N,10917,3,10917,10917
Y,10918,3,10918,10918
Y,10919,3,10919,10919
Y,10920,3,10920,10920
Y,10921,2,10921,10921
Y,10922,4,10922,10922
Y,10923,3,10923,10923
N,10924,3,10924,10924
Y,10925,4,10925,10925
Y,10926,4,10926,10926
N,10927,3,10927,10927
N,10928,3,10928,10928
Y,10929,3,10929,10929
N,10930,4,10930,10930
Y,10931,3,10931,10931
Y,10932,3,10932,10932
Y,10933,3,10933,10933
Y,10934,2,10934,10934
Y,10935,1,10935,10935
Y,10936,3,10936,10936
Y,10937,4,10937,10937
Y,10938,4,10938,10938
Y,10939,1,10939,10939
Y,10940,3,10940,10940
Y,10941,3,10941,10941
N,10942,3,10942,10942
Y,10943,3,10943,10943
Y,10944,3,10944,10944
N,10945,1,10945,10945
Y,10946,3,10946,10946
Y,10947,3,10947,10947
Y,10948,1,10948,10948
Y,10949,4,10949,10949
N,10950,1,10950,10950
Y,10951,4,10951,10951
N,10952,2,10952,10952
N,10953,3,10953,10953
N,10954,3,10954,10954
N,10955,2,10955,10955
N,10956,3,10956,10956
Y,10957,3,10957,10957
N,10958,4,10958,10958
N,10959,4,10959,10959
Y,10960,3,10960,10960
Y,10961,3,10961,10961
N,10962,3,10962,10962
N,10963,2,10963,10963
Y,10964,1,10964,10964
Y,10965,3,10965,10965
Y,10966,3,10966,10966
Y,10967,4,10967,10967
Y,10968,3,10968,10968
N,10969,2,10969,10969
Y,10970,2,10970,10970
N,10971,3,10971,10971
N,10972,1,10972,10972
Y,10973,4,10973,10973
Y,10974,1,10974,10974
N,10975,4,10975,10975
Y,10976,1,10976,10976
Y,10977,3,10977,10977
Y,10978,1,10978,10978
Y,10979,2,10979,10979
Y,10980,3,10980,10980
N,10981,2,10981,10981
Y,10982,3,10982,10982
Y,10983,3,10983,10983
Y,10984,3,10984,10984
N,10985,1,10985,10985
N,10986,3,10986,10986
N,10987,4,10987,10987
Y,10988,3,10988,10988
Y,10989,1,10989,10989
Y,10990,3,10990,10990
N,10991,3,10991,10991
N,10992,1,10992,10992
Y,10993,2,10993,10993
N,10994,3,10994,10994
Y,10995,3,10995,10995
Y,10996,3,10996,10996
Y,10997,4,10997,10997
Y,10998,4,10998,10998
N,10999,4,10999,10999
N,11000,4,11000,11000
N,11001,3,11001,11001
Y,11002,3,11002,11002
Y,11003,2,11003,11003
N,11004,5,11004,11004
Y,11005,3,11005,11005
Y,11006,4,11006,11006
Y,11007,4,11007,11007
Y,11008,3,11008,11008
Y,11009,2,11009,11009
Y,11010,2,11010,11010
N,11011,4,11011,11011
N,11012,4,11012,11012
Y,11013,2,11013,11013
N,11014,2,11014,11014
Y,11015,3,11015,11015
Y,11016,3,11016,11016
N,11017,4,11017,11017
Y,11018,3,11018,11018
Y,11019,3,11019,11019
N,11020,3,11020,11020
Y,11021,2,11021,11021
N,11022,3,11022,11022
N,11023,1,11023,11023
N,11024,1,11024,11024
Y,11025,3,11025,11025
Y,11026,4,11026,11026
Y,11027,4,11027,11027
N,11028,2,11028,11028
Y,11029,3,11029,11029
Y,11030,3,11030,11030
Y,11031,3,11031,11031
Y,11032,3,11032,11032
N,11033,3,11033,11033
N,11034,4,11034,11034
Y,11035,3,11035,11035
N,11036,1,11036,11036
Y,11037,4,11037,11037
Y,11038,2,11038,11038
Y,11039,4,11039,11039
N,11040,4,11040,11040
Y,11041,4,11041,11041
N,11042,4,11042,11042
Y,11043,3,11043,11043
N,11044,3,11044,11044
N,11045,2,11045,11045
N,11046,2,11046,11046
Y,11047,3,11047,11047
Y,11048,4,11048,11048
Y,11049,3,11049,11049
N,11050,3,11050,11050
Y,11051,3,11051,11051
N,11052,3,11052,11052
N,11053,2,11053,11053
Y,11054,4,11054,11054
Y,11055,3,11055,11055
Y,11056,3,11056,11056
Y,11057,1,11057,11057
Y,11058,2,11058,11058
Y,11059,3,11059,11059
Y,11060,2,11060,11060
Y,11061,1,11061,11061
N,11062,2,11062,11062
Y,11063,2,11063,11063
N,11064,3,11064,11064
Y,11065,1,11065,11065
Y,11066,4,11066,11066
Y,11067,2,11067,11067
Y,11068,3,11068,11068
Y,11069,2,11069,11069
N,11070,1,11070,11070
Y,11071,2,11071,11071
Y,11072,4,11072,11072
Y,11073,3,11073,11073
Y,11074,2,11074,11074
Y,11075,3,11075,11075
Y,11076,3,11076,11076
Y,11077,2,11077,11077
Y,11078,3,11078,11078
Y,11079,3,11079,11079
Y,11080,4,11080,11080
N,11081,2,11081,11081
N,11082,4,11082,11082
Y,11083,3,11083,11083
Y,11084,3,11084,11084
N,11085,2,11085,11085
Y,11086,1,11086,11086
Y,11087,2,11087,11087
N,11088,3,11088,11088
Y,11089,1,11089,11089
N,11090,4,11090,11090
Y,11091,1,11091,11091
N,11092,3,11092,11092
Y,11093,4,11093,11093
Y,11094,3,11094,11094
N,11095,3,11095,11095
Y,11096,4,11096,11096
N,11097,3,11097,11097
Y,11098,2,11098,11098
Y,11099,4,11099,11099
Y,11100,4,11100,11100
N,11101,1,11101,11101
N,11102,4,11102,11102
Y,11103,4,11103,11103
N,11104,4,11104,11104
Y,11105,4,11105,11105
N,11106,2,11106,11106
